run_id,scenario_id,variant,claim_id,claim_type,support_status,supported_binary,evidence_count
run-7c22bffc2124024d,SC-A-01,full,claim-f823f2e2786f5df2,candidate_preference,supported,1,2
run-7c22bffc2124024d,SC-A-01,full,claim-e101664b3ad6aaa0,candidate_preference,supported,1,1
run-7c22bffc2124024d,SC-A-01,full,claim-c4877a5cc7a9f05f,ranking_reason,supported,1,4
run-7c22bffc2124024d,SC-A-01,full,claim-afe921d2dea545a4,ranking_reason,supported,1,4
run-7c22bffc2124024d,SC-A-01,full,claim-55bbdd72e15ddbd2,ranking_reason,supported,1,2
run-7c22bffc2124024d,SC-A-01,full,claim-39473ea2ca61fe49,ranking_reason,supported,1,3
run-7c22bffc2124024d,SC-A-01,full,claim-addeb18eef12d66f,skill_gap,supported,1,1
run-7c22bffc2124024d,SC-A-01,full,claim-b7ff2fb4dcd929f3,ranking_reason,supported,1,4
run-7c22bffc2124024d,SC-A-01,full,claim-6835dd660940a973,ranking_reason,supported,1,3
run-7c22bffc2124024d,SC-A-01,full,claim-7803ebeefceccf40,ranking_reason,supported,1,4
run-7c22bffc2124024d,SC-A-01,full,claim-bee3b25a4888ad75,ranking_reason,supported,1,3
run-7c22bffc2124024d,SC-A-01,full,claim-15ec35b6385e963c,skill_gap,supported,1,1
run-7c22bffc2124024d,SC-A-01,full,claim-2c8b41a54a0fe323,ranking_reason,supported,1,4
run-7c22bffc2124024d,SC-A-01,full,claim-d2d73c1e6b916eb2,ranking_reason,supported,1,2
run-7c22bffc2124024d,SC-A-01,full,claim-b9d94b94e9e97f3b,ranking_reason,supported,1,3
run-7c22bffc2124024d,SC-A-01,full,claim-b8b94ef16903cd53,ranking_reason,supported,1,3
run-7c22bffc2124024d,SC-A-01,full,claim-32707df50775b05b,skill_gap,supported,1,1
run-7c22bffc2124024d,SC-A-01,full,claim-8722749428a58b51,ranking_reason,supported,1,4
run-7c22bffc2124024d,SC-A-01,full,claim-a2629b870c884acf,ranking_reason,supported,1,3
run-7c22bffc2124024d,SC-A-01,full,claim-63769fa40bf6f326,ranking_reason,supported,1,3
run-7c22bffc2124024d,SC-A-01,full,claim-26b121ce1a076eb9,ranking_reason,supported,1,3
run-7c22bffc2124024d,SC-A-01,full,claim-83175074efc3ac0c,skill_gap,supported,1,1
run-7c22bffc2124024d,SC-A-01,full,claim-888dd8e65ebd1e0c,ranking_reason,supported,1,4
run-7c22bffc2124024d,SC-A-01,full,claim-1f5aa82c73817981,ranking_reason,supported,1,4
run-7c22bffc2124024d,SC-A-01,full,claim-d101143515cd53aa,ranking_reason,supported,1,2
run-7c22bffc2124024d,SC-A-01,full,claim-53a8e419107df166,ranking_reason,supported,1,3
run-7c22bffc2124024d,SC-A-01,full,claim-c2d68998cb2480b0,skill_gap,supported,1,1
run-b3f1bd23725ffc77,SC-A-02,full,claim-fcce8c2df25b909b,candidate_preference,supported,1,2
run-b3f1bd23725ffc77,SC-A-02,full,claim-f823f2e2786f5df2,candidate_preference,supported,1,2
run-b3f1bd23725ffc77,SC-A-02,full,claim-e101664b3ad6aaa0,candidate_preference,supported,1,1
run-b3f1bd23725ffc77,SC-A-02,full,claim-9366932dfd4e007f,ranking_reason,supported,1,4
run-b3f1bd23725ffc77,SC-A-02,full,claim-6536571af47d329f,ranking_reason,supported,1,4
run-b3f1bd23725ffc77,SC-A-02,full,claim-2e2299045fa7ddb3,ranking_reason,supported,1,3
run-b3f1bd23725ffc77,SC-A-02,full,claim-714e03bb3cec9b87,ranking_reason,supported,1,4
run-b3f1bd23725ffc77,SC-A-02,full,claim-afe921d2dea545a4,ranking_reason,supported,1,4
run-b3f1bd23725ffc77,SC-A-02,full,claim-39473ea2ca61fe49,ranking_reason,supported,1,3
run-b3f1bd23725ffc77,SC-A-02,full,claim-c1bec18aa27f79ba,ranking_reason,supported,1,4
run-b3f1bd23725ffc77,SC-A-02,full,claim-6835dd660940a973,ranking_reason,supported,1,4
run-b3f1bd23725ffc77,SC-A-02,full,claim-7803ebeefceccf40,ranking_reason,supported,1,4
run-b3f1bd23725ffc77,SC-A-02,full,claim-bee3b25a4888ad75,ranking_reason,supported,1,3
run-b3f1bd23725ffc77,SC-A-02,full,claim-c101a018bf9cecfc,ranking_reason,supported,1,4
run-b3f1bd23725ffc77,SC-A-02,full,claim-da116e4664dfbb48,ranking_reason,supported,1,4
run-b3f1bd23725ffc77,SC-A-02,full,claim-d2f05a7f92b3c300,ranking_reason,supported,1,4
run-b3f1bd23725ffc77,SC-A-02,full,claim-30f2b75b70add393,ranking_reason,supported,1,3
run-b3f1bd23725ffc77,SC-A-02,full,claim-69d701708e69fd48,skill_gap,supported,1,1
run-b3f1bd23725ffc77,SC-A-02,full,claim-ceddfc3f082410e7,ranking_reason,supported,1,4
run-b3f1bd23725ffc77,SC-A-02,full,claim-b576bdaa57856f92,ranking_reason,supported,1,4
run-b3f1bd23725ffc77,SC-A-02,full,claim-6a4c36f5c005d430,ranking_reason,supported,1,3
run-b3f1bd23725ffc77,SC-A-02,full,claim-637e6173022e54dd,ranking_reason,supported,1,3
run-58d21685679e76d2,SC-A-02,full,claim-fcce8c2df25b909b,candidate_preference,supported,1,2
run-58d21685679e76d2,SC-A-02,full,claim-f823f2e2786f5df2,candidate_preference,supported,1,2
run-58d21685679e76d2,SC-A-02,full,claim-e101664b3ad6aaa0,candidate_preference,supported,1,1
run-58d21685679e76d2,SC-A-02,full,claim-9366932dfd4e007f,ranking_reason,supported,1,4
run-58d21685679e76d2,SC-A-02,full,claim-6536571af47d329f,ranking_reason,supported,1,4
run-58d21685679e76d2,SC-A-02,full,claim-2e2299045fa7ddb3,ranking_reason,supported,1,3
run-58d21685679e76d2,SC-A-02,full,claim-714e03bb3cec9b87,ranking_reason,supported,1,4
run-58d21685679e76d2,SC-A-02,full,claim-afe921d2dea545a4,ranking_reason,supported,1,4
run-58d21685679e76d2,SC-A-02,full,claim-39473ea2ca61fe49,ranking_reason,supported,1,3
run-58d21685679e76d2,SC-A-02,full,claim-c1bec18aa27f79ba,ranking_reason,supported,1,4
run-58d21685679e76d2,SC-A-02,full,claim-6835dd660940a973,ranking_reason,supported,1,4
run-58d21685679e76d2,SC-A-02,full,claim-7803ebeefceccf40,ranking_reason,supported,1,4
run-58d21685679e76d2,SC-A-02,full,claim-bee3b25a4888ad75,ranking_reason,supported,1,3
run-58d21685679e76d2,SC-A-02,full,claim-c101a018bf9cecfc,ranking_reason,supported,1,4
run-58d21685679e76d2,SC-A-02,full,claim-da116e4664dfbb48,ranking_reason,supported,1,4
run-58d21685679e76d2,SC-A-02,full,claim-d2f05a7f92b3c300,ranking_reason,supported,1,4
run-58d21685679e76d2,SC-A-02,full,claim-30f2b75b70add393,ranking_reason,supported,1,3
run-58d21685679e76d2,SC-A-02,full,claim-69d701708e69fd48,skill_gap,supported,1,1
run-58d21685679e76d2,SC-A-02,full,claim-ceddfc3f082410e7,ranking_reason,supported,1,4
run-58d21685679e76d2,SC-A-02,full,claim-b576bdaa57856f92,ranking_reason,supported,1,4
run-58d21685679e76d2,SC-A-02,full,claim-6a4c36f5c005d430,ranking_reason,supported,1,3
run-58d21685679e76d2,SC-A-02,full,claim-637e6173022e54dd,ranking_reason,supported,1,3
run-73e95d32aa079ffc,SC-A-02,full,claim-fcce8c2df25b909b,candidate_preference,supported,1,2
run-73e95d32aa079ffc,SC-A-02,full,claim-f823f2e2786f5df2,candidate_preference,supported,1,2
run-73e95d32aa079ffc,SC-A-02,full,claim-e101664b3ad6aaa0,candidate_preference,supported,1,1
run-73e95d32aa079ffc,SC-A-02,full,claim-9366932dfd4e007f,ranking_reason,supported,1,4
run-73e95d32aa079ffc,SC-A-02,full,claim-6536571af47d329f,ranking_reason,supported,1,4
run-73e95d32aa079ffc,SC-A-02,full,claim-2e2299045fa7ddb3,ranking_reason,supported,1,3
run-73e95d32aa079ffc,SC-A-02,full,claim-714e03bb3cec9b87,ranking_reason,supported,1,4
run-73e95d32aa079ffc,SC-A-02,full,claim-afe921d2dea545a4,ranking_reason,supported,1,4
run-73e95d32aa079ffc,SC-A-02,full,claim-39473ea2ca61fe49,ranking_reason,supported,1,3
run-73e95d32aa079ffc,SC-A-02,full,claim-c1bec18aa27f79ba,ranking_reason,supported,1,4
run-73e95d32aa079ffc,SC-A-02,full,claim-6835dd660940a973,ranking_reason,supported,1,4
run-73e95d32aa079ffc,SC-A-02,full,claim-7803ebeefceccf40,ranking_reason,supported,1,4
run-73e95d32aa079ffc,SC-A-02,full,claim-bee3b25a4888ad75,ranking_reason,supported,1,3
run-73e95d32aa079ffc,SC-A-02,full,claim-c101a018bf9cecfc,ranking_reason,supported,1,4
run-73e95d32aa079ffc,SC-A-02,full,claim-da116e4664dfbb48,ranking_reason,supported,1,4
run-73e95d32aa079ffc,SC-A-02,full,claim-d2f05a7f92b3c300,ranking_reason,supported,1,4
run-73e95d32aa079ffc,SC-A-02,full,claim-30f2b75b70add393,ranking_reason,supported,1,3
run-73e95d32aa079ffc,SC-A-02,full,claim-69d701708e69fd48,skill_gap,supported,1,1
run-73e95d32aa079ffc,SC-A-02,full,claim-ceddfc3f082410e7,ranking_reason,supported,1,4
run-73e95d32aa079ffc,SC-A-02,full,claim-b576bdaa57856f92,ranking_reason,supported,1,4
run-73e95d32aa079ffc,SC-A-02,full,claim-6a4c36f5c005d430,ranking_reason,supported,1,3
run-73e95d32aa079ffc,SC-A-02,full,claim-637e6173022e54dd,ranking_reason,supported,1,3
run-5cf086fd7c8c196b,SC-A-03,full,claim-db58e68a276f73f2,candidate_preference,supported,1,2
run-5cf086fd7c8c196b,SC-A-03,full,claim-90c0a7e7cb048695,candidate_preference,supported,1,2
run-5cf086fd7c8c196b,SC-A-03,full,claim-e101664b3ad6aaa0,candidate_preference,supported,1,1
run-5cf086fd7c8c196b,SC-A-03,full,claim-9f8d9232572742d7,ranking_reason,supported,1,4
run-5cf086fd7c8c196b,SC-A-03,full,claim-6dc7893b25ac7ec3,ranking_reason,supported,1,4
run-5cf086fd7c8c196b,SC-A-03,full,claim-0bac7e0b982e6eec,ranking_reason,supported,1,3
run-5cf086fd7c8c196b,SC-A-03,full,claim-920d098eeee29465,ranking_reason,supported,1,3
run-5cf086fd7c8c196b,SC-A-03,full,claim-85ca4aff0fb5ddf5,skill_gap,supported,1,1
run-5cf086fd7c8c196b,SC-A-03,full,claim-00f3e2800d2e6a11,ranking_reason,supported,1,4
run-5cf086fd7c8c196b,SC-A-03,full,claim-b576bdaa57856f92,ranking_reason,supported,1,3
run-5cf086fd7c8c196b,SC-A-03,full,claim-c58bb2d8f4035612,ranking_reason,supported,1,3
run-5cf086fd7c8c196b,SC-A-03,full,claim-6a4c36f5c005d430,ranking_reason,supported,1,3
run-5cf086fd7c8c196b,SC-A-03,full,claim-147656ceb777bb2f,skill_gap,supported,1,1
run-5cf086fd7c8c196b,SC-A-03,full,claim-24b72d22077bd973,ranking_reason,supported,1,4
run-5cf086fd7c8c196b,SC-A-03,full,claim-b821f04fe480c71f,ranking_reason,supported,1,4
run-5cf086fd7c8c196b,SC-A-03,full,claim-b0a49b1647321153,ranking_reason,supported,1,3
run-5cf086fd7c8c196b,SC-A-03,full,claim-5477197e1d63902c,ranking_reason,supported,1,3
run-5cf086fd7c8c196b,SC-A-03,full,claim-b60b2180bb7a4f54,skill_gap,supported,1,1
run-5cf086fd7c8c196b,SC-A-03,full,claim-89ca04d25f0f019e,ranking_reason,supported,1,4
run-5cf086fd7c8c196b,SC-A-03,full,claim-3ae82f5b59a482b8,ranking_reason,supported,1,4
run-5cf086fd7c8c196b,SC-A-03,full,claim-7fe31ebb30384314,ranking_reason,supported,1,3
run-5cf086fd7c8c196b,SC-A-03,full,claim-e2c6c7d2abd20670,ranking_reason,supported,1,3
run-5cf086fd7c8c196b,SC-A-03,full,claim-ad49c80b5de89f63,skill_gap,supported,1,1
run-5cf086fd7c8c196b,SC-A-03,full,claim-df8d48ae841bd6c9,ranking_reason,supported,1,4
run-5cf086fd7c8c196b,SC-A-03,full,claim-6ed3d5af534656c4,ranking_reason,supported,1,3
run-5cf086fd7c8c196b,SC-A-03,full,claim-2e2299045fa7ddb3,ranking_reason,supported,1,3
run-5cf086fd7c8c196b,SC-A-03,full,claim-a97a21da1dfc8f33,ranking_reason,supported,1,3
run-5cf086fd7c8c196b,SC-A-03,full,claim-9d3cf96ca03eee1d,skill_gap,supported,1,1
run-470b267247dc9052,SC-A-03,full,claim-db58e68a276f73f2,candidate_preference,supported,1,2
run-470b267247dc9052,SC-A-03,full,claim-90c0a7e7cb048695,candidate_preference,supported,1,2
run-470b267247dc9052,SC-A-03,full,claim-e101664b3ad6aaa0,candidate_preference,supported,1,1
run-470b267247dc9052,SC-A-03,full,claim-9f8d9232572742d7,ranking_reason,supported,1,4
run-470b267247dc9052,SC-A-03,full,claim-6dc7893b25ac7ec3,ranking_reason,supported,1,4
run-470b267247dc9052,SC-A-03,full,claim-0bac7e0b982e6eec,ranking_reason,supported,1,3
run-470b267247dc9052,SC-A-03,full,claim-920d098eeee29465,ranking_reason,supported,1,3
run-470b267247dc9052,SC-A-03,full,claim-85ca4aff0fb5ddf5,skill_gap,supported,1,1
run-470b267247dc9052,SC-A-03,full,claim-89ca04d25f0f019e,ranking_reason,supported,1,4
run-470b267247dc9052,SC-A-03,full,claim-3ae82f5b59a482b8,ranking_reason,supported,1,4
run-470b267247dc9052,SC-A-03,full,claim-7fe31ebb30384314,ranking_reason,supported,1,3
run-470b267247dc9052,SC-A-03,full,claim-e2c6c7d2abd20670,ranking_reason,supported,1,3
run-470b267247dc9052,SC-A-03,full,claim-ad49c80b5de89f63,skill_gap,supported,1,1
run-c47ebd3f119b3ac4,SC-A-03,full,claim-db58e68a276f73f2,candidate_preference,supported,1,2
run-c47ebd3f119b3ac4,SC-A-03,full,claim-90c0a7e7cb048695,candidate_preference,supported,1,2
run-c47ebd3f119b3ac4,SC-A-03,full,claim-e101664b3ad6aaa0,candidate_preference,supported,1,1
run-c47ebd3f119b3ac4,SC-A-03,full,claim-9f8d9232572742d7,ranking_reason,supported,1,4
run-c47ebd3f119b3ac4,SC-A-03,full,claim-6dc7893b25ac7ec3,ranking_reason,supported,1,4
run-c47ebd3f119b3ac4,SC-A-03,full,claim-0bac7e0b982e6eec,ranking_reason,supported,1,3
run-c47ebd3f119b3ac4,SC-A-03,full,claim-920d098eeee29465,ranking_reason,supported,1,3
run-c47ebd3f119b3ac4,SC-A-03,full,claim-85ca4aff0fb5ddf5,skill_gap,supported,1,1
run-c47ebd3f119b3ac4,SC-A-03,full,claim-00f3e2800d2e6a11,ranking_reason,supported,1,4
run-c47ebd3f119b3ac4,SC-A-03,full,claim-b576bdaa57856f92,ranking_reason,supported,1,3
run-c47ebd3f119b3ac4,SC-A-03,full,claim-c58bb2d8f4035612,ranking_reason,supported,1,3
run-c47ebd3f119b3ac4,SC-A-03,full,claim-6a4c36f5c005d430,ranking_reason,supported,1,3
run-c47ebd3f119b3ac4,SC-A-03,full,claim-147656ceb777bb2f,skill_gap,supported,1,1
run-c47ebd3f119b3ac4,SC-A-03,full,claim-24b72d22077bd973,ranking_reason,supported,1,4
run-c47ebd3f119b3ac4,SC-A-03,full,claim-b821f04fe480c71f,ranking_reason,supported,1,4
run-c47ebd3f119b3ac4,SC-A-03,full,claim-b0a49b1647321153,ranking_reason,supported,1,3
run-c47ebd3f119b3ac4,SC-A-03,full,claim-5477197e1d63902c,ranking_reason,supported,1,3
run-c47ebd3f119b3ac4,SC-A-03,full,claim-b60b2180bb7a4f54,skill_gap,supported,1,1
run-c47ebd3f119b3ac4,SC-A-03,full,claim-89ca04d25f0f019e,ranking_reason,supported,1,4
run-c47ebd3f119b3ac4,SC-A-03,full,claim-3ae82f5b59a482b8,ranking_reason,supported,1,4
run-c47ebd3f119b3ac4,SC-A-03,full,claim-7fe31ebb30384314,ranking_reason,supported,1,3
run-c47ebd3f119b3ac4,SC-A-03,full,claim-e2c6c7d2abd20670,ranking_reason,supported,1,3
run-c47ebd3f119b3ac4,SC-A-03,full,claim-ad49c80b5de89f63,skill_gap,supported,1,1
run-c47ebd3f119b3ac4,SC-A-03,full,claim-df8d48ae841bd6c9,ranking_reason,supported,1,4
run-c47ebd3f119b3ac4,SC-A-03,full,claim-6ed3d5af534656c4,ranking_reason,supported,1,3
run-c47ebd3f119b3ac4,SC-A-03,full,claim-2e2299045fa7ddb3,ranking_reason,supported,1,3
run-c47ebd3f119b3ac4,SC-A-03,full,claim-a97a21da1dfc8f33,ranking_reason,supported,1,3
run-c47ebd3f119b3ac4,SC-A-03,full,claim-9d3cf96ca03eee1d,skill_gap,supported,1,1
run-36fdb7246a3b9dd3,SC-A-04,full,claim-cfb4ada41496595a,no_match_reason,supported,1,2
run-36fdb7246a3b9dd3,SC-A-04,full,claim-e89c8330e7694ef9,no_match_reason,supported,1,1
run-36fdb7246a3b9dd3,SC-A-04,full,claim-83b2ba2aee8e128e,no_match_reason,supported,1,2
run-36fdb7246a3b9dd3,SC-A-04,full,claim-9c2d5eefd2f1c892,no_match_reason,supported,1,1
run-9132ef3a21f60e3e,SC-A-04,full,claim-df7462dd98d13973,candidate_preference,supported,1,2
run-9132ef3a21f60e3e,SC-A-04,full,claim-f823f2e2786f5df2,candidate_preference,supported,1,2
run-9132ef3a21f60e3e,SC-A-04,full,claim-f82b2e18ab2cb75a,candidate_preference,supported,1,1
run-9132ef3a21f60e3e,SC-A-04,full,claim-9b4756d315422571,ranking_reason,supported,1,4
run-9132ef3a21f60e3e,SC-A-04,full,claim-d918f08bb5b898c7,ranking_reason,supported,1,4
run-9132ef3a21f60e3e,SC-A-04,full,claim-ec1e7e20318582e0,ranking_reason,supported,1,3
run-9132ef3a21f60e3e,SC-A-04,full,claim-a3871b4ffae43db5,ranking_reason,supported,1,3
run-9132ef3a21f60e3e,SC-A-04,full,claim-cf3d503aff23024d,ranking_reason,supported,1,4
run-9132ef3a21f60e3e,SC-A-04,full,claim-1f8bfe40cefce135,ranking_reason,supported,1,4
run-9132ef3a21f60e3e,SC-A-04,full,claim-6caeebb57ce88a9c,ranking_reason,supported,1,4
run-9132ef3a21f60e3e,SC-A-04,full,claim-1ed6dfe8ffd844ea,ranking_reason,supported,1,3
run-9132ef3a21f60e3e,SC-A-04,full,claim-d7b16baa7dab6ded,ranking_reason,supported,1,4
run-9132ef3a21f60e3e,SC-A-04,full,claim-ea64ecbca01fc278,ranking_reason,supported,1,4
run-9132ef3a21f60e3e,SC-A-04,full,claim-0d87211ddc476c1a,ranking_reason,supported,1,3
run-9132ef3a21f60e3e,SC-A-04,full,claim-8612f16ff97876a6,ranking_reason,supported,1,4
run-9132ef3a21f60e3e,SC-A-04,full,claim-f9a87bf69c698dcd,ranking_reason,supported,1,4
run-9132ef3a21f60e3e,SC-A-04,full,claim-e8e85822f64c907d,ranking_reason,supported,1,2
run-9132ef3a21f60e3e,SC-A-04,full,claim-f684c5612713dab6,ranking_reason,supported,1,3
run-9132ef3a21f60e3e,SC-A-04,full,claim-7776ca42a5b4952d,skill_gap,supported,1,1
run-9132ef3a21f60e3e,SC-A-04,full,claim-ab2e8ae389f52dcf,ranking_reason,supported,1,4
run-9132ef3a21f60e3e,SC-A-04,full,claim-d341ca3dfb686eb3,ranking_reason,supported,1,4
run-9132ef3a21f60e3e,SC-A-04,full,claim-29eb842d86591c20,ranking_reason,supported,1,2
run-9132ef3a21f60e3e,SC-A-04,full,claim-3c207a2247238ecd,ranking_reason,supported,1,3
run-9132ef3a21f60e3e,SC-A-04,full,claim-6067a6f3eaf29bd6,skill_gap,supported,1,1
run-035e0b5f34900e31,SC-A-04,full,claim-cfb4ada41496595a,no_match_reason,supported,1,2
run-035e0b5f34900e31,SC-A-04,full,claim-e89c8330e7694ef9,no_match_reason,supported,1,1
run-035e0b5f34900e31,SC-A-04,full,claim-83b2ba2aee8e128e,no_match_reason,supported,1,2
run-035e0b5f34900e31,SC-A-04,full,claim-9c2d5eefd2f1c892,no_match_reason,supported,1,1
run-b69a70a89ab60921,SC-A-05,full,claim-6b00b8e80c57ec06,candidate_preference,supported,1,2
run-b69a70a89ab60921,SC-A-05,full,claim-f823f2e2786f5df2,candidate_preference,supported,1,2
run-b69a70a89ab60921,SC-A-05,full,claim-e101664b3ad6aaa0,candidate_preference,supported,1,1
run-b69a70a89ab60921,SC-A-05,full,claim-615e8947206a3c3f,ranking_reason,supported,1,4
run-b69a70a89ab60921,SC-A-05,full,claim-44f7dd23e9cb2907,ranking_reason,supported,1,4
run-b69a70a89ab60921,SC-A-05,full,claim-183000eadbf4f0de,ranking_reason,supported,1,4
run-b69a70a89ab60921,SC-A-05,full,claim-658dded4525fffbc,ranking_reason,supported,1,3
run-b69a70a89ab60921,SC-A-05,full,claim-9afeb44b4732d9a4,ranking_reason,supported,1,4
run-b69a70a89ab60921,SC-A-05,full,claim-709ffc5339fb2781,ranking_reason,supported,1,4
run-b69a70a89ab60921,SC-A-05,full,claim-60b8fca5c380fe3b,ranking_reason,supported,1,4
run-b69a70a89ab60921,SC-A-05,full,claim-1712e9f67d7cb7e2,ranking_reason,supported,1,3
run-b69a70a89ab60921,SC-A-05,full,claim-f041c752479de234,ranking_reason,supported,1,4
run-b69a70a89ab60921,SC-A-05,full,claim-27f710b8f1a9eb72,ranking_reason,supported,1,4
run-b69a70a89ab60921,SC-A-05,full,claim-637fdb0be7f799d7,ranking_reason,supported,1,4
run-b69a70a89ab60921,SC-A-05,full,claim-4732f515de98d643,ranking_reason,supported,1,3
run-b69a70a89ab60921,SC-A-05,full,claim-5d17018819f1502f,ranking_reason,supported,1,4
run-b69a70a89ab60921,SC-A-05,full,claim-b165955aa314a2ce,ranking_reason,supported,1,4
run-b69a70a89ab60921,SC-A-05,full,claim-1c9e45d4f7d5d3e9,ranking_reason,supported,1,4
run-b69a70a89ab60921,SC-A-05,full,claim-c4e0ceaa138b295e,ranking_reason,supported,1,3
run-b69a70a89ab60921,SC-A-05,full,claim-a2ffb69434167d83,ranking_reason,supported,1,4
